Facility Id	Facility Name	City	State	Zip Code	Address	Latitude	Longitude	Total reported direct emissions	CO2 emissions (non-biogenic) 	Methane (CH4) emissions 	Nitrous Oxide (N2O) emissions 	Stationary Combustion	Electricity Generation
1000271	Rocky Mountain Energy Center	KEENESBURG	CO	80643	6211 WELD COUNTY RD 51	40.0911	-104.5947	1007672.564	1006648.9	467.0	556.664	0.0	1007672.564
1001317	Rocky Road Power, LLC	EAST DUNDEE	IL	60118	1221 POWER DRIVE	42.0931	-88.2397	38417.96	38379.6	17.5	20.86	0.0	38417.96
1002267	Rodman Gas Plant	Drummond	OK	73735	18528 S. Highway 132	36.30371	-98.03291	40731.42	34367.3	6344.75	19.37	34400.82	0.0
1001054	Rokeby	LINCOLN	NE	68523	8000 SW 12 ST	40.7316	-96.7364	25624.336	25594.6	12.75	16.986	7665.27	17959.066
1001047	Roland C. Dansby Power Plant	BRYAN	TX	77807	8181 MUMFORD ROAD	30.7217	-96.4599	79482.556	79402.0	36.75	43.806	0.0	79482.556
1000808	Rolling Hills Generating LLC	WILKESVILLE	OH	45695	43111 STATE RT 160	39.0839	-82.3328	16970.488	16953.5	7.75	9.238	47.5	16922.988
1003795	Rolling Hills Landfill	College Park	GA	30349	870 Sullivan Road	33.620038	-84.532704	14121.0	0.0	14121.0	0.0	0.0	0.0
1011113	Rolls-Royce Stennis Outdoor Test Facility	Stennis Space Center	MS	39529	H1 Test Site-Bldg. 5002	30.38	-89.61	26434.812	26342.3	27.25	65.262	26434.812	0.0
1011452	Rose Valley Gas Plant	Alva	OK	73717		36.66771	-98.75314	47643.372	47370.6	246.25	26.522	47400.472	0.0
1000412	Rosemary Power Station	ROANOKE RAPIDS	NC	27870	120 W 12TH ST	36.4525	-77.6594	39275.106	39177.7	31.25	66.156	63.1	39212.006
1011501	Rosemount Industrial Waste Facility	Rosemount	MN	55414	13425 Courthouse Blvd	44.75505	-93.01016	353153.3	8.8	353144.5	0.0	8.8	0.0
1001182	Roseton Generating Facility	NEWBURGH	NY	12550	992 RIVER ROAD	41.5711	-73.9739	272204.07	271518.2	219.5	466.37	3444.688	268759.382
1011754	Rosetta Resources Tierritas Blancas Facility	Catarina	TX	78836	51 San Mateo Avenue	28.34046	-99.61321	27947.044	27918.0	13.25	15.794	27947.044	0.0
1000485	Roseville Energy Park	ROSEVILLE	CA	95747	5120 PHILLIP RD	38.7926	-121.3823	222941.784	222718.2	102.0	121.584	0.5	222941.284
1007509	Ross Compressor Station	Rhome	TX	76078		33.0526	-97.4114	79994.034	71332.9	8621.5	39.634	70699.684	0.0
1007470	Rossman's Landfill	Oregon City	OR	97045	1101 Abernathy Road	45.3651	-122.5889	25447.25	0.0	25447.25	0.0	0.0	0.0
1010794	Rothschild Biomass Cogeneration Plant	Rothschild	WI	54474	210 N. Grand Avenue	44.888355	-89.625821	63146.498	58630.3	664.25	3851.948	30197.036	32949.462
1001068	Rousselot Peabody, Inc.	PEABODY	MA	1960	227 WASHINGTON ST.	42.521667	-70.939444	44273.784	44228.3	20.75	24.734	44273.784	0.0
1000787	Roxboro Steam Electric Plant	SEMORA	NC	27343	1700 DUNNAWAY ROAD	36.4833	-79.0731	11585041.542	11489240.2	36930.25	58871.092	0.0	11582065.792
1011553	Roxul USA, Inc.	Byhalia	MS	38611	4594 Cayce Road	34.97575	-89.61575	10591.03	10527.3	23.5	40.23	10591.03	0.0
1010671	Royalton Road Sanitary Landfill	Broadview Heights	OH	44147	3401 East Royalton Road	41.3139	-81.662604	42100.5	0.0	42100.5	0.0	0.0	0.0
1001590	Ruby Compressor Station	Calumet	OK	73014		35.6035	-98.2179	74750.768	74673.5	35.25	42.018	74750.768	0.0
1010048	Ruby Energy	Delbarton	WV	25670	170 Scarlet Rd	37.7771	-82.14824	73202.5	0.0	73202.5	0.0	0.0	0.0
1010481	Ruby Station 6630 Wieland Flat, NV	Elko	NV	89801	11364 Mountain City Highway	41.185282	-115.75752	33305.132	31533.3	1754.25	17.582	31564.132	0.0
1003871	Rumble Landfill #2	Sugar Creek	MO	64050	2031 N. Courtney Road	39.14188	-94.398117	17996.648	43.1	17953.25	0.298	43.648	0.0
1001312	Rumford Power LLC	RUMFORD	ME	4276	43 INDUSTRIAL PARK ROAD	44.5303	-70.5219	166958.032	166788.7	77.25	92.082	783.748	166174.284
1004856	Rumpke Sanitary Landfill	Cincinnati	OH	45251	10795 Hughes Rd	39.274673	-84.597814	1036029.078	64.2	1035939.25	25.628	101.328	0.0
1008373	Rural Retreat Station	Rural Retreat	VA	24368	588 Shoals Ridge Road	36.905013	-81.296485	13883.8	13174.6	701.75	7.45	13187.5	0.0
1001035	Rush Island	FESTUS	MO	63028	100 BIG HOLLOW ROAD	38.1306	-90.2625	6723732.19	6671021.8	19280.75	33429.64	223.846	6723508.344
1000501	Russell City Energy Company LLC	Hayward	CA	94545	3862 Depot Road	37.6341	-122.1326	868091.58	867209.3	402.5	479.78	0.0	868091.58
1005495	Rutgers Health Science Campus at Newark	Newark	NJ	7101	30 Bergen Street ADMC #2 Suite 207	40.744413	-74.190295	70511.384	70438.5	33.25	39.634	70511.384	0.0
1002941	Ryan Gulch Compressor Station	MEEKER, 23.3 MI W OF	CO	81641		39.8981	-108.3347	39082.552	39042.0	18.5	22.052	39082.552	0.0
1013519	Ryobi Die Casting	Shelbyville	IN	46176	800 W. Mausoleum Road	39.54003	-85.79002	37682.708	37643.8	17.75	21.158	37682.708	0.0
1007636	S & S GRADING INC LANDFILL	CLARKSBURG	WV	26301	4439 Good Hope Pike	39.21917	-80.40806	80615.036	1074.7	79538.25	2.086	1077.786	0.0
1000784	S A Carlson	JAMESTOWN	NY	14702	136 STEELE ST	42.0917	-79.2417	117085.764	116966.3	54.5	64.964	4801.78	112283.984
1005123	S D WARREN CO	WESTBROOK	ME	4092	89 CUMBERLAND STREET	43.68562	-70.353428	87973.786	83111.2	837.5	4025.086	87973.786	0.0
1001501	S O Purdom	ST MARKS	FL	32355	HWY 363	30.1619	-84.2014	548987.664	548429.8	254.5	303.364	1328.744	547658.92
1009615	S&C Electric Company	Chicago	IL	60626	6601 N. Ridge Blvd.	42.00231	-87.67662	62458.936	8940.3	4.25	5.066	8949.616	0.0
1007511	SABIC INNOVATIVE PLASTICS MT. VERNON, LLC	MOUNT VERNON	IN	47620	1 LEXAN LN	37.9072	-87.9271	774222.28	770190.0	1503.75	2528.53	774222.28	0.0
1003275	SABIC INNOVATIVE PLASTICS US LLC	WASHINGTON	WV	26181	9226 DuPont Road	39.260167	-81.678893	26928.62	21404.7	5512.0	11.92	21426.62	0.0
1001136	SABIC Innovative Plastics - Burkville	BURKVILLE	AL	36752	1 PLASTICS DR	32.3102	-86.5242	382749.628	382360.0	177.75	211.878	50416.46	332333.168
1003842	SABIC Innovative Plastics US LLC	OTTAWA	IL	61350	2148 NORTH 2753RD ROAD	41.334533	-88.755775	24435.408	24410.2	11.5	13.708	24435.408	0.0
1002223	SABINE PARISH LANDFILL	MANY	LA	71443	955 SABINE LANDFILL ROAD	31.609914	-93.557411	103379.1	1.1	103378.0	0.0	1.1	0.0
1002259	SABINE PASS LNG TERMINAL	JOHNSONS BAYOU	LA	70631	9243 GULF BEACH HWY	29.74777	-93.87163	173624.826	32737.1	140869.25	18.476	32770.476	0.0
1003382	SABINE RIVER OPERATIONS	ORANGE	TX	77631	3055 FARM RD. 1006	30.054796	-93.753863	729403.404	722053.6	6106.25	1243.554	649976.826	0.0
1002678	SACROC CO2 TREATMENT	SNYDER	TX	79549	3775 County Road 226	32.74751	-100.95855	467008.612	463864.8	2899.75	244.062	427498.24	0.0
1003276	SAFETY-KLEEN SYSTEMS	EAST CHICAGO	IN	46312	601 RILEY RD	41.648417	-87.482414	59953.424	59891.5	28.25	33.674	59953.424	0.0
1003647	SAGUARO POWER COMPANY	HENDERSON	NV	89009	435 FOURTH STREET  HENDERSON	36.044443	-115.007664	371256.152	370873.1	174.75	208.302	371256.152	0.0
1004609	SAINT GOBAIN PROPPANTS (FS)	FORT SMITH	AR	72904	5300 GERBER ROAD	35.430417	-94.378056	53595.648	53540.3	25.25	30.098	53595.648	0.0
1001925	SAINT JOSEPH SANITARY LANDFILL	SAINT JOSEPH	MO	64507	9431 50TH ROAD SOUTHEAST	39.6711	-94.7723	30712.9	33.4	30679.5	0.0	33.4	0.0
1006686	SAINT MARYS HOSPITAL	ROCHESTER	MN	55902	1216 2ND STREET SOUTHWEST	44.02164	-92.48209	50259.4	50205.6	24.0	29.8	50259.4	0.0
1003037	SAINT-GOBAIN ABRASIVES and SAINT-GOBAIN CERAMICS & PLASTICS, INC.	WORCESTER	MA	1615	1 NEW BOND STREET	42.3048	-71.8015	40624.348	40582.7	19.0	22.648	40624.348	0.0
1006125	SALE RANCH GAS PLANT	STANTON	TX	79782		32.210942	-101.935155	0.0	0.0	0.0	0.0	0.0	0.0
1007261	SALEM COUNTY IMPROVEMENT AUTHORITY LANDFILL	ALLOWAY	NJ	8001	52 MCKILLIP RD	39.5879	-75.3697	92799.75	0.0	92799.75	0.0	0.0	0.0
1003265	SALEM LANDFILL	OPELIKA	AL	36804	4210 LEE RD #183	32.64737	-85.36946	77873.996	194.4	77679.0	0.596	195.246	0.0
1002550	SALINA MUNICIPAL SOLID WASTE LANDFILL	SALINA	KS	67402	4292 SOUTH BURMA ROAD	38.763	-97.697	88808.2	18.7	88789.5	0.0	18.7	0.0
1007905	SALINE COUNTY LANDFILL	HARRISBURG	IL	62946	5000 WHITESVILLE RD	37.676406	-88.465174	1030.5	0.0	1030.5	0.0	0.0	0.0
1006513	SALINE COUNTY REGIONAL WASTE MGMT DISTRICT LANDFILL	BAUXITE	AR	72011	1851 W SARDIS RD	34.561083	-92.482556	133684.75	0.0	133684.75	0.0	0.0	0.0
1002454	SALT CREEK FIELD GAS PLANT	JAYTON	TX	79528		33.232539	-100.867608	217789.146	200242.5	17479.0	67.646	85095.38	0.0
1003471	SALT LAKE VALLEY SOLID WASTE MANAGEMENT: SALT LAKE VALLEY LANDFILL & TRANSFER ST	SALT LAKE CITY	UT	84104	6030 WEST 1300 SOUTH	40.745591	-112.044208	101695.4	75.4	101620.0	0.0	75.4	0.0
1004118	SAMPSON COUNTY DISPOSAL, LLC	ROSEBORO	NC	28382	7434 ROSEBORO HIGHWAY	34.96375	-78.448	358410.25	0.0	358410.25	0.0	0.0	0.0
1003044	SAN ANGELO LANDFILL	SAN ANGELO	TX	76905	3002 OLD BALLINGER HWY, SAN AN	31.505472	-100.39063	25839.0	0.0	25839.0	0.0	0.0	0.0
1006395	SAN FRANCISCO REFINERY AT RODEO	RODEO	CA	94572	1380 SAN PABLO AVENUE	38.0436	-122.2532	1494608.49	1488544.4	2315.25	3748.84	1106229.37	0.0
1002565	SAN JOAQUIN REFINING CO INC	BAKERSFIELD	CA	93308	3500 SHELL STREET	35.39511	-119.04652	94971.976	94410.6	490.75	70.626	67567.38	0.0
1003565	SAN JUAN COUNTY REGIONAL LANDFILL	AZTEC	NM	87410	3140 #78, 8 MILES NE OF FARMIN	36.765278	-108.045	74661.248	187.2	74473.75	0.298	187.498	0.0
1002264	SAN JUAN GAS PLANT	BLOOMFIELD	NM	87413	1001 ARIZONA	36.732833	-107.976889	215873.54	214600.1	1152.75	120.69	212226.5	0.0
1001812	SAN JUAN RIVER GAS PLANT	KIRTLAND	NM	87417	99 Road 6500	36.7592	-108.35967	66512.844	63557.4	2924.75	30.694	45080.68	0.0
1006215	SAN MARCOS LANDFILL	SAN MARCOS	CA	92069	1595 SAN ELIJO ROAD	33.10357	-117.17838	6038.0	0.0	6038.0	0.0	0.0	0.0
1004692	SAN TIMOTEO SOLID WASTE DISPOSAL SITE(REDLANDS)	REDLANDS	CA	92373	31 REFUSE ROAD, 2 MILES S OF B	34.0124	-117.2154	36352.25	0.0	36352.25	0.0	0.0	0.0
1006304	SAND VALLEY LANDFILL	COLLINSVILLE	AL	35961	3345 COUNTY ROAD 209	34.342	-85.862	73052.25	0.0	73052.25	0.0	0.0	0.0
1003508	SANDERS LEAD COMPANY INCORPORATED	TROY	AL	36079	100 SANDERS ROAD	31.788115	-85.977613	211443.78	211424.6	8.75	10.43	18802.58	0.0
1002096	SANGAMON VALLEY LANDFILL INC	SPRINGFIELD	IL	62707	2565 SANDHILL RD	39.860131	-89.607682	23625.55	26.3	23599.25	0.0	26.3	0.0
1000360	SANIMAX USA LLC	GREEN BAY	WI	54303	2099 BADGERLAND DRIVE	44.53813	-88.08456	25999.352	25972.5	12.25	14.602	25999.352	0.0
1006361	SANOFI PASTEUR	SWIFTWATER	PA	18370	1 DISCOVERY DRIVE	41.09475	-75.32632	31268.728	31235.8	14.75	18.178	31268.728	0.0
1004882	SANTA MARIA REGIONAL LANDFILL	SANTA MARIA	CA	93454	2065 EAST MAIN STREET	34.952597	-120.384126	31083.05	14.3	31068.75	0.0	14.3	0.0
1000010	SANTA ROSA CENTRAL LANDFILL	MILTON	FL	32583	6337 DELISA RD.	30.5804	-87.0621	107609.5	0.0	107609.5	0.0	0.0	0.0
1005086	SANTEE PRINT WORKS INCORPORATED	SUMTER	SC	29153	19 PROGRESS ST.	33.919897	-80.319677	33668.782	33626.0	17.75	25.032	33668.782	0.0
1001995	SAPPI CLOQUET LLC	CLOQUET	MN	55720	2201 AVENUE B	46.7239	-92.4316	150595.668	115396.4	29644.25	5555.018	68962.276	0.0
1003048	SAPPI FINE PAPER (S.D. WARREN ) MILL	SKOWHEGAN	ME	4976	1329 WATERVILLE ROAD	44.7024	-69.6472	275406.718	204325.1	59060.0	12021.618	155438.19	0.0
1002230	SAPUTO CHEESE USA INC	TULARE	CA	93274	800 EAST PAIGE AVENUE	36.1821	-119.33512	65817.952	65750.0	31.0	36.952	65817.952	0.0
1006847	SAPUTO CHEESE USA INC	WAUPUN	WI	53963	N3545 CTH EE	43.616667	-88.716667	32595.028	32561.6	15.25	18.178	32595.028	0.0
1001935	SARPY COUNTY SANITARY LANDFILL	SPRINGFIELD	NE	68059	14414 South 156th Street	41.1001	-96.1627	72849.55	19.8	72829.75	0.0	19.8	0.0
1003687	SAUK TRAIL HILLS LANDFILL	CANTON TWP	MI	48188	5011 LILLEY ROAD	42.269854	-83.456076	121148.85	78.6	121070.25	0.0	78.6	0.0
1005782	SAVAGE CANYON LANDFILL	WHITTIER	CA	90602	13919 EAST PENN STREET	33.981737	-118.015269	48293.5	0.0	48293.5	0.0	0.0	0.0
1007270	SAVANNAH RIVER NUCLEAR SOLUTIONS LLC - SAVANNAH RIVER SITE	AIKEN	SC	29808		33.34383	-81.74118	13848.89	7532.9	987.75	5328.24	13848.89	0.0
1001882	SAVANNAH SUGAR REFINERY	PORT WENTWORTH	GA	31407	201 OXNARD DRIVE	32.14389	-81.14666	199853.494	199027.8	310.75	514.944	199853.494	0.0
1005314	SAVANNAH-DEAN FOREST ROAD LANDFILL	SAVANNAH	GA	31405	1327 DEAN FOREST RD	32.055048	-81.211428	150027.5	0.0	150027.5	0.0	0.0	0.0
1003248	SC JOHNSON & SON INC WAXDALE FACILITY	STURTEVANT	WI	53177	8311 16TH ST	42.71464	-87.88606	27614.602	27513.1	34.75	66.752	27614.602	0.0
1001129	SCA Cogen II	SACRAMENTO	CA	95826	5000 83rd St	38.5306	-121.399	380906.04	380519.7	176.25	210.09	7701.372	373204.668
1004113	SCA Tissue	South Glens Falls	NY	12803	One River St.	43.30467	-73.63885	148.0	148.0	0.0	0.0	148.0	0.0
1002564	SCOTT AREA SANITARY LANDFILL	DAVENPORT	IA	52804	11555 110TH AVENUE	41.47345	-90.68826	69521.55	19.8	69501.75	0.0	19.8	0.0
1001805	SEA ROBIN GAS PROCESSING PLANT	ERATH	LA	70533	5627 ARISTIDE ROAD	29.89734	-92.069312	115686.774	112849.3	2774.0	63.474	112416.776	0.0
1003281	SEABREEZE ENVIRONMENTAL LANDFILL	ANGLETON	TX	77516	10310 FM 528 RD	29.087945	-95.355625	647434.25	0.0	647434.25	0.0	0.0	0.0
1006359	SEADRIFT COKE L.P.	PORT LAVACA	TX	77979	8618 STATE HIGHWAY 185 NORTH	28.51343	-96.794646	240746.796	237003.0	3065.25	678.546	108262.904	0.0
1001801	SEAWATER INJECTION PLANT	Prudhoe Bay	AK	99734		70.260531	-148.446866	170332.528	170175.8	71.5	85.228	170332.528	0.0
1007371	SEAWATER TREATMENT PLANT	Prudhoe Bay	AK	99734		70.412133	-148.531186	146819.756	146684.4	61.75	73.606	146819.756	0.0
1009925	SECCRA Community Landfill	West Grove	PA	19390	219 Street Road	39.8651	-75.8437	45436.582	0.0	45419.0	17.582	25.082	0.0
1005710	SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY	ROCHESTER	MA	2770	141 CRANBERRY HIGHWAY ROUTE 28	41.8023	-70.7875	376000.884	355371.7	8043.75	12585.434	376000.884	0.0
1001806	SEMINOLE GAS PROCESSING PLANT	SEMINOLE	TX	79360	3.5 MI NW ON SH 214	32.7578	-102.681	454771.77	454090.4	438.5	242.87	406956.168	0.0
1005638	SEMINOLE ROAD MSW LANDFILL	ELLENWOOD	GA	30294	4203 CLEVEMONT ROAD	33.6567	-84.2599	250120.534	334.7	249738.75	47.084	402.034	0.0
1007613	SENECA EAST LANDFILL	REPUBLIC	OH	44867	2780 COUNTY ROAD 43	41.16111	-83.05368	24953.0	0.0	24953.0	0.0	0.0	0.0
1004042	SENECA MEADOWS SWMF	WATERLOO	NY	13165	1786 SALCMAN ROAD	42.91793	-76.84617	197125.0	40.0	197085.0	0.0	40.0	0.0
1004262	SENSIENT NATURAL INGREDIENTS LLC	LIVINGSTON	CA	95334	9984 WEST WALNUT AVENUE	37.389912	-120.66745	46348.476	46300.8	21.75	25.926	46348.476	0.0
1002493	SETTLERS HILL RDF/MIDWAY LANDFILL	BATAVIA	IL	60510	1031 EAST FABYAN PARKWAY	41.868813	-88.288379	63704.848	0.0	63563.0	141.848	202.348	0.0
1006964	SEVEN MILE CREEK LANDFILL LLC	EAU CLAIRE	WI	54703	8001 OLSON DR	44.837534	-91.367144	28881.05	14.8	28866.25	0.0	14.8	0.0
1007050	SEWERAGE & WATER BOARD OF NEW ORLEANS	NEW ORLEANS	LA	70118	8801 SPRUCE ST	29.95774	-90.12955	99775.824	99672.8	47.0	56.024	99775.824	0.0
1007158	SEYMOUR OF SYCAMORE INC	SYCAMORE	IL	60178	917 CROSBY AVE.	41.993318	-88.69774	695.548	695.0	0.25	0.298	695.548	0.0
1004699	SG SOLUTIONS LLC	WEST TERRE HAUTE	IN	47885	444 W SANDFORD AVE	39.532894	-87.426301	1108.196	1107.1	0.5	0.596	1108.196	0.0
1007686	SHADE LDFL	CAIRNBROOK	PA	15924	1176 NO. 1 ROAD	40.12149	-78.800713	35173.744	1018.6	34154.25	0.894	1019.744	0.0
1006149	SHAFTER-WASCO SANITARY LANDFILL	SHAFTER	CA	93263	17621 SCOFIELD AVENUE	35.511089	-119.407087	8388.5	0.0	8388.5	0.0	0.0	0.0
1005580	SHAW INDUSTRIES GROUP INC PLANT 4	DALTON	GA	30720	2225 SOUTH HAMILTON STREET EXTENSION	34.71917	-84.9672	45640.726	45513.4	49.25	78.076	45640.726	0.0
1007876	SHAW INDUSTRIES GROUP INC. P LANT 8S	COLUMBIA	SC	29210	4401 SAINT ANDREWS ROAD	34.047222	-81.151361	30201.456	30164.5	15.5	21.456	30201.456	0.0
1007082	SHELBY COUNTY HIGHWAY 70 LANDFILL	COLUMBIANA	AL	35051	401 Landfill Road	33.1807	-86.6959	106187.75	0.0	106187.75	0.0	0.0	0.0
1001936	SHELL CHEMICAL CO - GEISMAR PLANT	GEISMAR	LA	70734	7594 HIGHWAY 75	30.184161	-90.992889	939533.826	938420.0	439.75	674.076	774671.326	0.0
1003589	SHELL CHEMICAL COMPANY	SARALAND	AL	36571	400 INDUSTRIAL PARKWAY	30.79742	-88.08354	410074.642	407762.0	1074.75	1237.892	406307.07	0.0
1006133	SHELL CHEMICAL LP - NORCO CHEMICAL PLANT WEST SITE	NORCO	LA	70079	16122 RIVER RD.	30.0053	-90.423	11086.908	11075.4	5.25	6.258	11086.908	0.0
1007002	SHELL DEER PARK REFINERY	DEER PARK	TX	77536	5900 HIGHWAY 225 EAST	29.722222	-95.126944	4023730.148	4002665.5	9569.0	11495.648	3427048.204	0.0
1004211	SHELL PUGET SOUND REFINERY	ANACORTES	WA	98221	8505 SOUTH TEXAS ROAD	48.472836	-122.560194	1805933.212	1795739.5	6172.5	4021.212	1325877.106	0.0
1005739	SHERHAN GAS PLANT	GRUVER	TX	79040	15150 County Road 9	36.4925	-101.467222	122502.934	117869.464	4569.4	64.07	114326.767	0.0
1006900	SHERWIN ALUMINA PLANT	GREGORY	TX	78359	4633 HIGHWAY 361	27.88675	-97.27475	204623.88	204412.9	96.25	114.73	204623.88	0.0
1006453	SHINTECH INCORPORATED	FREEPORT	TX	77541	5618 HIGHWAY 332 EAST	28.994467	-95.356329	131836.204	131700.3	62.0	73.904	131836.204	0.0
1004767	SHINTECH LOUISIANA LLC - ADDIS PLANT A	ADDIS	LA	70710	9750 LA Highway 1 South	30.325882	-91.261732	43961.584	43916.1	20.75	24.734	43961.584	0.0
1004867	SHINTECH PLAQUEMINE PLANT	PLAQUEMINE	LA	70764	26270 HIGHWAY 405, RIVER ROAD SOUTH	30.2594	-91.1737	491804.808	491313.8	224.0	267.008	475831.908	0.0
1002664	SHOLEM GAS PLANT	COUNTYLINE	OK	73425		34.4942	-97.5864	56361.893	53527.558	2806.025	28.31	47884.818	0.0
1007088	SHOOSMITH SANITARY LANDFILL	CHESTER	VA	23831	11800 LEWIS ROAD	37.35109	-77.49563	82531.75	0.0	82531.75	0.0	0.0	0.0
1003104	SHORT CREEK LANDFILL	Wheeling	WV	26058	258 NORTH FORK ROAD	40.156772	-80.642072	34595.748	156.7	34438.75	0.298	157.248	0.0
1007001	SHORT MOUNTAIN LANDFILL	EUGENE	OR	97405	84777 DILLARD ACCESS RD.	43.959893	-122.998005	163776.5	0.0	163776.5	0.0	0.0	0.0
1005002	SHOUP GAS PROCESSING AND FRACTIONATION PLANT	CORPUS CHRISTI	TX	78410	802 MCKINZIE ROAD	27.79914	-97.57217	263752.152	208893.1	54725.25	133.802	194430.864	0.0
1002124	SHOW ME ETHANOL	CARROLLTON	MO	64633	26530 E HWY 24	39.36675	-93.448111	86805.42	86686.0	70.25	49.17	86776.17	0.0
1006006	SHOWA DENKO CARBON INCORPORATED 130130	RIDGEVILLE	SC	29472	478 RIDGE RD.	33.090278	-80.341667	102026.238	101730.6	48.0	247.638	102026.238	0.0
1004263	SHPP US LLC	SELKIRK	NY	12158	1 NORYL AVENUE	42.574717	-73.854993	35754.516	35717.8	16.75	19.966	35754.516	0.0
1003966	SI GROUP INC /ROTT JCT FAC	ROTTERDAM JUNCTION	NY	12150	1000 MAIN STREET	42.860644	-74.025053	29046.44	29016.3	13.75	16.39	29046.44	0.0
1001870	SI GROUP INC TX OPERATIONS	FREEPORT	TX	77541	702 FM 523	28.9744	-95.34453	85830.71	85738.8	41.25	50.66	85830.71	0.0
1011740	SI Group, Inc.	Orangeburg	SC	29116	725 Cannon Bridge Road	33.4675	-80.881111	50307.384	35329.7	14945.5	32.184	35382.134	0.0
1005119	SIDNEY SUGARS INCORPORATED	SIDNEY	MT	59270	35140 County Road 125	47.715833	-104.120556	96000.46	95481.4	192.75	326.31	96000.46	0.0
1004212	SIERRA MADERA COMPRESSION FACILITY	FORT STOCKTON	TX	79735		30.636111	-101.935556	0.0	0.0	0.0	0.0	0.0	0.0
1006792	SIERRA POWER CORPORATION	TERRA BELLA	CA	93270	9000 RD. 234	35.95609	-119.04941	5707.914	5639.1	18.75	50.064	5707.914	0.0
1000247	SIGNAL MOUNTAIN CEMENT CO	CHATTANOOGA	TN	37405	1201 SUCK CREEK ROAD	35.101197	-85.345342	402626.252	401442.3	439.25	744.702	128998.752	0.0
1002437	SIKORSKY AIRCRAFT HEADQUARTERS	STRATFORD	CT	6615	6900 MAIN ST.	41.2484	-73.09765	57809.752	57744.3	28.5	36.952	57809.752	0.0
1005210	SILAS RAY POWER PLANT	BROWNSVILLE	TX	78520	94 W. 13th Street	25.9131	-97.5214	55773.592	55716.6	26.0	30.992	0.0	55773.592
1009291	SILVER EAGLE REFINING, INCORPORATED	EVANSTON	WY	82930	2990 COUNTY ROAD 180	41.2616	-110.807	31972.324	30693.2	1163.5	115.624	18298.324	0.0
1007816	SIMI VALLEY LANDFILL & RECYCLING CENTER	SIMI VALLEY	CA	93065	2801 NORTH MADERA ROAD	34.28581	-118.791555	158806.228	194.4	158578.75	33.078	241.478	0.0
1004194	SIMMONS FOODS INC-SOUTHWEST CITY	SOUTH WEST CITY	MO	64863	10700 HIGHWAY 43 NORTH	36.543164	-94.583079	76299.648	66885.6	9376.5	37.548	66954.648	0.0
1003087	SIMPLOT PHOSPHATES	ROCK SPRINGS	WY	82901	515 S HWY 430	41.5414	-109.131	55718.394	55717.0	0.5	0.894	1502.994	0.0
1007218	SINCLAIR CASPER REFINING COMPANY	CASPER	WY	82609	5700 EAST HIGHWAY 20/26	42.5129	-106.1434	220666.94	218821.1	1188.75	657.09	120278.704	0.0
1007217	SINCLAIR OIL CORPORATION	SINCLAIR	WY	82334	100 EAST LINCOLN AVENUE	41.77899	-107.104	1001992.696	994479.5	5516.0	1997.196	593436.352	0.0
1002656	SIOUX FALLS REGIONAL SANITARY LANDFILL (SFRSL)	Hartford	SD	57033	26750 464TH AVE	43.5029	-96.9299	61701.25	0.0	61701.25	0.0	0.0	0.0
1002809	SIOUXLAND ENERGY COOPERATIVE	SIOUX CENTER	IA	51250	3890 GARFIELD AVENUE	43.08446	-96.23038	58988.528	58927.7	27.75	33.078	58988.528	0.0
1005683	SIOUXLAND ETHANOL, LLC	JACKSON	NE	68743	1501 KNOX BOULEVARD	42.45924	-96.5995	71016.704	70807.0	143.25	66.454	70917.954	0.0
1000354	SKYWATER TECHNOLOGY INC	BLOOMINGTON	MN	55425	2401 E. 86TH ST.	44.84786	-93.23745	128375.2167088	3113.1	1.5	953.302	3116.388	0.0
1002625	SLAUGHTER GASOLINE PLANT	SUNDOWN	TX	79372		33.467778	-102.558889	86014.638	82763.4	3204.75	46.488	72600.876	0.0
1001657	SLNG Elba Island Terminal Savannah, GA	Savannah	GA	31404	1 Elba Island Road	32.0809	-81.00503	1721.148	490.6	1230.25	0.298	491.148	0.0
1011611	SM 128 A, A-PRD, SA-2 (Complex ID # 21864)	Offshore	LA	0		28.316785	-91.908952	32322.826	6331.5	25987.75	3.576	6317.276	0.0
1009676	SM 268 A & A-PRD (Complex ID # 21739)	Offshore	LA	0		29.115853	-91.871417	39722.308	11205.3	28510.75	6.258	11172.808	0.0
1003981	SMI STEEL LLC	BIRMINGHAM	AL	35212	101 50TH STREET SOUTH	33.534104	-86.757929	85158.816	85122.1	16.75	19.966	35332.716	0.0
1003666	SMITH GAP REGIONAL LANDFILL	SALEM	VA	24153	8484 BRADSHAW RD	37.2891	-80.2134	65379.5	0.0	65379.5	0.0	0.0	0.0
1011725	SMITHFIELD FRESH MEATS CORP - MILAN	MILAN	MO	63556	22123 HIGHWAY 5	40.219509	-93.120502	25361.82	21218.9	4131.0	11.92	21240.82	0.0
1005415	SMITHFIELD FRESH MEATS CORP-DENISON	DENISON	IA	51442	800 INDUSTRIAL DRIVE	42.027778	-95.359718	52077.544	28120.0	23941.75	15.794	28149.044	0.0
1004116	SMITHFIELD FRESH MEATS CORP-SMITHFIELD	SMITHFIELD	VA	23430	601 NORTH CHURCH STREET	36.993608	-76.628908	42395.026	19530.5	22853.5	11.026	19550.776	0.0
